113,81.80000000000001
120,94.4
100,72.4
107,84.0
114,83.60000000000001
121,95.2
101,76.2
108,77.80000000000001
115,81.4
122,92.0
102,72.0
109,84.60000000000001
116,87.2
123,95.80000000000001
103,76.80000000000001
110,81.4
117,89.0
124,92.60000000000001
104,80.60000000000001
111,84.2
118,85.80000000000001
125,91.4
105,74.4
112,85.0
119,94.60000000000001
99,71.60000000000001
106,77.2
113,80.80000000000001
120,95.4
100,69.4
107,82.0
114,85.60000000000001
121,86.2
128,92.80000000000001
108,82.80000000000001
115,83.4
122,94.0
102,76.0
109,79.60000000000001
116,88.2
123,94.80000000000001
103,72.80000000000001
110,84.4
117,83.0
124,98.60000000000001
104,74.60000000000001
111,87.2
118,92.80000000000001
98,75.8
105,80.4
112,81.0
119,86.60000000000001
126,97.2
106,83.2
113,81.80000000000001
120,87.4
127,93.0
107,82.0
114,88.60000000000001
121,87.2
128,91.80000000000001
108,85.80000000000001
115,84.4
122,90.0
102,77.0
109,79.60000000000001
116,92.2
96,68.2
103,75.80000000000001
110,82.4
117,89.0
124,92.60000000000001
104,82.60000000000001
111,85.2
118,83.80000000000001
125,98.4
105,83.4
112,81.0
119,90.60000000000001
99,78.60000000000001
106,78.2
113,82.80000000000001
120,87.4
127,98.0
107,85.0
114,84.60000000000001
121,92.2
101,70.2
108,79.80000000000001
115,87.4
122,90.0
102,77.0
109,77.60000000000001
116,84.2
123,87.80000000000001
130,99.4
110,80.4
117,87.0
124,88.60000000000001
131,98.2
111,87.2
118,85.80000000000001
125,89.4
132,97.0
112,82.0
119,93.60000000000001
99,72.60000000000001
106,84.2
113,89.80000000000001
120,90.4
100,70.4
107,75.0
114,84.60000000000001
121,92.2
101,78.2
108,81.80000000000001
115,83.4
122,94.0
102,75.0
109,79.60000000000001
116,90.2
96,72.2
103,73.80000000000001
110,82.4
117,92.0
97,77.0
104,77.60000000000001
111,86.2
118,84.80000000000001
125,95.4
105,76.4
112,79.0
119,87.60000000000001
126,95.2
106,78.2
113,89.80000000000001
120,88.4
127,91.0
107,82.0
114,80.60000000000001
121,96.2
101,79.2
108,78.80000000000001
115,87.4
122,88.0
129,95.60000000000001
109,86.60000000000001
116,90.2
96,72.2
103,73.80000000000001
110,80.4
117,89.0
124,89.60000000000001
131,103.2
